w_sla,w_drop,policy,scenario,seed,mean_reward,sla_violation_rate,embb_goodput_mbps,urllc_rtt_p95_ms,guardrail_intervention_rate
0.5,1.0,static_safe,ramp,100,-0.050246479410348564,0.0,1.84938778204917,2.0,0.0
0.5,1.0,static_safe,ramp,101,-0.039974934492798715,0.0,1.8436361776096581,2.0,0.0
0.5,1.0,static_safe,ramp,102,-0.05054092963359098,0.0,1.8448302751377692,2.0,0.0
0.5,1.0,static_safe,sawtooth,100,0.0309342265227904,0.0,1.9922297255918575,2.0,0.0
0.5,1.0,static_safe,sawtooth,101,0.04149186635626619,0.0,1.9941276136904849,2.0,0.0
0.5,1.0,static_safe,sawtooth,102,0.03627601628780808,0.0,1.9980622480420578,2.0,0.0
0.5,1.0,static_equal,adversarial,100,-0.12147738007926805,0.0,3.395242005285787,5.68241230099818,0.0
0.5,1.0,static_equal,adversarial,101,-0.1255525337837448,0.0,3.3909151877580483,5.526508884914903,0.0
0.5,1.0,static_equal,adversarial,102,-0.15792700567673268,0.0,3.381531376091246,5.510993157443726,0.0
0.5,1.0,static_equal,burst,100,0.0013462737802429879,0.0,2.638148374219868,3.375821129945088,0.0
0.5,1.0,static_equal,burst,101,0.002336346913496587,0.0,2.6683406589690977,3.4143939649152855,0.0
0.5,1.0,static_equal,burst,102,0.0034742492997655657,0.0,2.661359340253915,3.3925483282844473,0.0
0.5,1.0,static_equal,ramp,100,0.16494893222200335,0.0,2.9287886320373016,2.526728700100383,0.0
0.5,1.0,static_equal,ramp,101,0.16880924166098993,0.0,2.8975205928722274,2.536807776822698,0.0
0.5,1.0,static_equal,ramp,102,0.15925400375678206,0.0,2.9018801010636865,2.537603211412665,0.0
0.5,1.0,static_equal,sawtooth,100,0.2331707647562847,0.0,3.0121610446016285,3.2987672210325774,0.0
0.5,1.0,static_equal,sawtooth,101,0.2378956132435182,0.0,2.9950740655246606,3.289924767956022,0.0
0.5,1.0,static_equal,sawtooth,102,0.23543183699065884,0.0,3.008194130571307,3.356470848367056,0.0
0.5,1.0,threshold,adversarial,100,0.05046479558440885,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
0.5,1.0,threshold,adversarial,101,0.07921987536764337,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
0.5,1.0,threshold,adversarial,102,0.04994848659430898,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
0.5,1.0,threshold,burst,100,-0.02777841533922791,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
0.5,1.0,threshold,burst,101,-0.029138722849627617,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
0.5,1.0,threshold,burst,102,-0.022258374698431435,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
0.5,1.0,threshold,ramp,100,0.24792250588735584,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
0.5,1.0,threshold,ramp,101,0.23446784049051966,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
0.5,1.0,threshold,ramp,102,0.23878533026263382,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
0.5,1.0,threshold,sawtooth,100,0.2725660890763754,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
0.5,1.0,threshold,sawtooth,101,0.3060973937966308,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
0.5,1.0,threshold,sawtooth,102,0.2750973675526032,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
0.5,1.0,linucb,adversarial,100,-0.025800588137613874,0.040740740740740744,4.388805002029762,4.98362857165034,0.16296296296296298
0.5,1.0,linucb,adversarial,101,0.015134833017841727,0.044444444444444446,4.748989888115456,5.809213171920344,0.18888888888888888
0.5,1.0,linucb,adversarial,102,-0.021781531007462447,0.040740740740740744,4.611233943704624,5.583706675311096,0.17037037037037037
0.5,1.0,linucb,burst,100,-0.005211370100964925,0.007407407407407408,2.8215344583819446,5.264737791113446,0.044444444444444446
0.5,1.0,linucb,burst,101,-0.007015471389014805,0.007407407407407408,2.816358712287434,5.313941744062771,0.02962962962962963
0.5,1.0,linucb,burst,102,-0.018425109579734,0.011111111111111112,2.7840506801487357,5.260392068105981,0.04814814814814815
0.5,1.0,linucb,ramp,100,0.24061523071743313,0.0,3.371118146768782,5.356312171372648,0.1925925925925926
0.5,1.0,linucb,ramp,101,0.22714535365566774,0.003703703703703704,3.3390962609538137,5.529841149323855,0.4074074074074074
0.5,1.0,linucb,ramp,102,0.21199724607629294,0.003703703703703704,3.3159363672198774,5.633750485551879,0.44074074074074077
0.5,1.0,linucb,sawtooth,100,0.27650400974027056,0.014814814814814815,3.4686146915747282,5.361939208902968,0.3
0.5,1.0,linucb,sawtooth,101,0.29559683070532167,0.007407407407407408,3.4298307590912183,5.248576772663661,0.07407407407407407
0.5,1.0,linucb,sawtooth,102,0.28384176008474965,0.011111111111111112,3.428320831242043,5.224381080279238,0.15555555555555556
1.0,0.0,static_safe,adversarial,100,0.30307359920752563,0.0,2.0,3.2009041157100344,0.0
1.0,0.0,static_safe,adversarial,101,0.30112182824825795,0.0,2.0,3.013786333761693,0.0
1.0,0.0,static_safe,adversarial,102,0.30174077907115293,0.0,2.0,2.9657279839046975,0.0
1.0,0.0,static_safe,burst,100,0.3142077500084346,0.0,1.9702268035342274,2.0,0.0
1.0,0.0,static_safe,burst,101,0.31214131757346136,0.0,1.9833226062358258,2.0,0.0
1.0,0.0,static_safe,burst,102,0.3132875453756044,0.0,1.9830109600958732,2.0,0.0
1.0,0.0,static_safe,ramp,100,0.28705129836742915,0.0,1.84938778204917,2.0,0.0
1.0,0.0,static_safe,ramp,101,0.2892517321738679,0.0,1.8436361776096581,2.0,0.0
1.0,0.0,static_safe,ramp,102,0.28805018147752015,0.0,1.8448302751377692,2.0,0.0
1.0,0.0,static_safe,sawtooth,100,0.3032142265227904,0.0,1.9922297255918575,2.0,0.0
1.0,0.0,static_safe,sawtooth,101,0.3064963108007106,0.0,1.9941276136904849,2.0,0.0
1.0,0.0,static_safe,sawtooth,102,0.30439157184336363,0.0,1.9980622480420578,2.0,0.0
1.0,0.0,static_equal,adversarial,100,0.4272308033345697,0.0,3.395242005285787,5.68241230099818,0.0
1.0,0.0,static_equal,adversarial,101,0.4260289570424934,0.0,3.3909151877580483,5.526508884914903,0.0
1.0,0.0,static_equal,adversarial,102,0.42659685401944963,0.0,3.381531376091246,5.510993157443726,0.0
1.0,0.0,static_equal,burst,100,0.3775373848913541,0.0,2.638148374219868,3.375821129945088,0.0
1.0,0.0,static_equal,burst,101,0.3775096802468299,0.0,2.6683406589690977,3.4143939649152855,0.0
1.0,0.0,static_equal,burst,102,0.3777720270775433,0.0,2.661359340253915,3.3925483282844473,0.0
1.0,0.0,static_equal,ramp,100,0.3948333766664478,0.0,2.9287886320373016,2.526728700100383,0.0
1.0,0.0,static_equal,ramp,101,0.3941825749943233,0.0,2.8975205928722274,2.536807776822698,0.0
1.0,0.0,static_equal,ramp,102,0.39338289264567095,0.0,2.9018801010636865,2.537603211412665,0.0
1.0,0.0,static_equal,sawtooth,100,0.4048063203118402,0.0,3.0121610446016285,3.2987672210325774,0.0
1.0,0.0,static_equal,sawtooth,101,0.405753391021296,0.0,2.9950740655246606,3.289924767956022,0.0
1.0,0.0,static_equal,sawtooth,102,0.40474294810177,0.0,3.008194130571307,3.356470848367056,0.0
1.0,0.0,threshold,adversarial,100,0.456077234488116,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
1.0,0.0,threshold,adversarial,101,0.4818078353821405,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
1.0,0.0,threshold,adversarial,102,0.481554361124433,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
1.0,0.0,threshold,burst,100,0.34018590137061844,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
1.0,0.0,threshold,burst,101,0.33832622587087596,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
1.0,0.0,threshold,burst,102,0.3416674707919525,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
1.0,0.0,threshold,ramp,100,0.4364480603378525,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
1.0,0.0,threshold,ramp,101,0.4240929375835637,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
1.0,0.0,threshold,ramp,102,0.43531561722685186,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
1.0,0.0,threshold,sawtooth,100,0.3969189602268612,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
1.0,0.0,threshold,sawtooth,101,0.43011522248631784,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
1.0,0.0,threshold,sawtooth,102,0.39556831795656094,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
1.0,0.0,linucb,adversarial,100,0.3977733996674918,0.022222222222222223,3.72612925993023,5.338797861143219,0.0962962962962963
1.0,0.0,linucb,adversarial,101,0.41872249182503524,0.03333333333333333,4.228219748681406,5.277150546982314,0.14444444444444443
1.0,0.0,linucb,adversarial,102,0.4060327686961824,0.03333333333333333,4.0435995868607835,5.116309856864862,0.13333333333333333
1.0,0.0,linucb,burst,100,0.37779759672603913,0.0,2.7864910487388608,5.25527392763336,0.17407407407407408
1.0,0.0,linucb,burst,101,0.36290661805891605,0.007407407407407408,2.8162753158997997,5.321620797213681,0.02962962962962963
1.0,0.0,linucb,burst,102,0.37623787305340173,0.0,2.8306938052953545,5.367057061002473,0.26666666666666666
1.0,0.0,linucb,ramp,100,0.42058484909372396,0.003703703703703704,3.346144223216043,5.2961379232164285,0.13333333333333333
1.0,0.0,linucb,ramp,101,0.4255152541650007,0.0,3.3551850447734197,5.471302009267875,0.3
1.0,0.0,linucb,ramp,102,0.4290882179473621,0.0,3.337103987948408,5.117815096942188,0.16666666666666666
1.0,0.0,linucb,sawtooth,100,0.42004897525516177,0.007407407407407408,3.427442862608879,5.188189544067424,0.05925925925925926
1.0,0.0,linucb,sawtooth,101,0.4288132103872379,0.003703703703703704,3.4070156482985903,5.117647898663521,0.03333333333333333
1.0,0.0,linucb,sawtooth,102,0.41167880905194504,0.007407407407407408,3.4149773711475095,5.433246364648907,0.16666666666666666
1.0,0.5,static_safe,adversarial,100,-0.04299084523691879,0.0,2.0,3.2009041157100344,0.0
1.0,0.5,static_safe,adversarial,101,-0.04500706064063098,0.0,2.0,3.013786333761693,0.0
1.0,0.5,static_safe,adversarial,102,-0.05967033203995815,0.0,2.0,2.9657279839046975,0.0
1.0,0.5,static_safe,burst,100,0.09839886111954572,0.0,1.9702268035342274,2.0,0.0
1.0,0.5,static_safe,burst,101,0.09548353979568355,0.0,1.9833226062358258,2.0,0.0
1.0,0.5,static_safe,burst,102,0.0977408787089377,0.0,1.9830109600958732,2.0,0.0
1.0,0.5,static_safe,ramp,100,0.11840240947854032,0.0,1.84938778204917,2.0,0.0
1.0,0.5,static_safe,ramp,101,0.12463839884053461,0.0,1.8436361776096581,2.0,0.0
1.0,0.5,static_safe,ramp,102,0.11875462592196458,0.0,1.8448302751377692,2.0,0.0
1.0,0.5,static_safe,sawtooth,100,0.1670742265227904,0.0,1.9922297255918575,2.0,0.0
1.0,0.5,static_safe,sawtooth,101,0.17399408857848844,0.0,1.9941276136904849,2.0,0.0
1.0,0.5,static_safe,sawtooth,102,0.17033379406558585,0.0,1.9980622480420578,2.0,0.0
1.0,0.5,static_equal,adversarial,100,0.14928191444568084,0.0,3.395242005285787,5.68241230099818,0.0
1.0,0.5,static_equal,adversarial,101,0.14705117926471564,0.0,3.3909151877580483,5.526508884914903,0.0
1.0,0.5,static_equal,adversarial,102,0.13143463179722747,0.0,3.381531376091246,5.510993157443726,0.0
1.0,0.5,static_equal,burst,100,0.18944182933579856,0.0,2.638148374219868,3.375821129945088,0.0
1.0,0.5,static_equal,burst,101,0.18992301358016322,0.0,2.6683406589690977,3.4143939649152855,0.0
1.0,0.5,static_equal,burst,102,0.19062313818865442,0.0,2.661359340253915,3.3925483282844473,0.0
1.0,0.5,static_equal,ramp,100,0.2798911544442255,0.0,2.9287886320373016,2.526728700100383,0.0
1.0,0.5,static_equal,ramp,101,0.28149590832765664,0.0,2.8975205928722274,2.536807776822698,0.0
1.0,0.5,static_equal,ramp,102,0.27631844820122653,0.0,2.9018801010636865,2.537603211412665,0.0
1.0,0.5,static_equal,sawtooth,100,0.31898854253406245,0.0,3.0121610446016285,3.2987672210325774,0.0
1.0,0.5,static_equal,sawtooth,101,0.3218245021324071,0.0,2.9950740655246606,3.289924767956022,0.0
1.0,0.5,static_equal,sawtooth,102,0.3200873925462144,0.0,3.008194130571307,3.356470848367056,0.0
1.0,0.5,threshold,adversarial,100,0.23846390115478272,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
1.0,0.5,threshold,adversarial,101,0.26861672427102945,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
1.0,0.5,threshold,adversarial,102,0.25374102779109975,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
1.0,0.5,threshold,burst,100,0.15192590137061845,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
1.0,0.5,threshold,burst,101,0.15018844809309814,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
1.0,0.5,threshold,burst,102,0.15555858190306354,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
1.0,0.5,threshold,ramp,100,0.3413702825600747,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
1.0,0.5,threshold,ramp,101,0.3283729375835637,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
1.0,0.5,threshold,ramp,102,0.33666006167129625,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
1.0,0.5,threshold,sawtooth,100,0.3303656268935279,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
1.0,0.5,threshold,sawtooth,101,0.36543966693076224,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
1.0,0.5,threshold,sawtooth,102,0.3302105401787832,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
1.0,0.5,linucb,adversarial,100,0.201608580735771,0.037037037037037035,4.514929180876181,5.412617537784214,0.14814814814814814
1.0,0.5,linucb,adversarial,101,0.17529086698953503,0.040740740740740744,4.317568308482437,4.986055830098021,0.16666666666666666
1.0,0.5,linucb,adversarial,102,0.19821294333705067,0.037037037037037035,4.5499114921867765,5.344014443020103,0.17037037037037037
1.0,0.5,linucb,burst,100,0.17722745201131868,0.007407407407407408,2.8022963747608887,5.232460147445191,0.037037037037037035
1.0,0.5,linucb,burst,101,0.16888896834135944,0.007407407407407408,2.7892710238413008,5.340094620568426,0.11851851851851852
1.0,0.5,linucb,burst,102,0.1833407554061092,0.003703703703703704,2.839538031241508,5.314859773370345,0.2814814814814815
1.0,0.5,linucb,ramp,100,0.3221617359960355,0.003703703703703704,3.3444334640520936,5.2961379232164285,0.16296296296296298
1.0,0.5,linucb,ramp,101,0.3262468853702959,0.0,3.341684988880731,5.5000106279488055,0.337037037037037
1.0,0.5,linucb,ramp,102,0.3133483957402046,0.003703703703703704,3.3089613488601546,5.307142578410466,0.17037037037037037
1.0,0.5,linucb,sawtooth,100,0.3351346806353643,0.014814814814814815,3.4461711561345667,5.207933495462839,0.13333333333333333
1.0,0.5,linucb,sawtooth,101,0.3515185838794007,0.007407407407407408,3.3913435035192374,5.22366054387916,0.07777777777777778
1.0,0.5,linucb,sawtooth,102,0.3449573585104625,0.011111111111111112,3.4267195968591566,5.229480755017001,0.04814814814814815
1.0,1.0,static_safe,adversarial,100,-0.3890552896813632,0.0,2.0,3.2009041157100344,0.0
1.0,1.0,static_safe,adversarial,101,-0.3911359495295198,0.0,2.0,3.013786333761693,0.0
1.0,1.0,static_safe,adversarial,102,-0.42108144315106927,0.0,2.0,2.9657279839046975,0.0
1.0,1.0,static_safe,burst,100,-0.11741002776934316,0.0,1.9702268035342274,2.0,0.0
1.0,1.0,static_safe,burst,101,-0.12117423798209423,0.0,1.9833226062358258,2.0,0.0
1.0,1.0,static_safe,burst,102,-0.11780578795772896,0.0,1.9830109600958732,2.0,0.0
1.0,1.0,static_safe,ramp,100,-0.050246479410348564,0.0,1.84938778204917,2.0,0.0
1.0,1.0,static_safe,ramp,101,-0.039974934492798715,0.0,1.8436361776096581,2.0,0.0
1.0,1.0,static_safe,ramp,102,-0.05054092963359098,0.0,1.8448302751377692,2.0,0.0
1.0,1.0,static_safe,sawtooth,100,0.0309342265227904,0.0,1.9922297255918575,2.0,0.0
1.0,1.0,static_safe,sawtooth,101,0.04149186635626619,0.0,1.9941276136904849,2.0,0.0
1.0,1.0,static_safe,sawtooth,102,0.03627601628780808,0.0,1.9980622480420578,2.0,0.0
1.0,1.0,static_equal,adversarial,100,-0.12866697444320804,0.0,3.395242005285787,5.68241230099818,0.0
1.0,1.0,static_equal,adversarial,101,-0.1319265985130621,0.0,3.3909151877580483,5.526508884914903,0.0
1.0,1.0,static_equal,adversarial,102,-0.1637275904249947,0.0,3.381531376091246,5.510993157443726,0.0
1.0,1.0,static_equal,burst,100,0.0013462737802429879,0.0,2.638148374219868,3.375821129945088,0.0
1.0,1.0,static_equal,burst,101,0.002336346913496587,0.0,2.6683406589690977,3.4143939649152855,0.0
1.0,1.0,static_equal,burst,102,0.0034742492997655657,0.0,2.661359340253915,3.3925483282844473,0.0
1.0,1.0,static_equal,ramp,100,0.16494893222200335,0.0,2.9287886320373016,2.526728700100383,0.0
1.0,1.0,static_equal,ramp,101,0.16880924166098993,0.0,2.8975205928722274,2.536807776822698,0.0
1.0,1.0,static_equal,ramp,102,0.15925400375678206,0.0,2.9018801010636865,2.537603211412665,0.0
1.0,1.0,static_equal,sawtooth,100,0.2331707647562847,0.0,3.0121610446016285,3.2987672210325774,0.0
1.0,1.0,static_equal,sawtooth,101,0.2378956132435182,0.0,2.9950740655246606,3.289924767956022,0.0
1.0,1.0,static_equal,sawtooth,102,0.23543183699065884,0.0,3.008194130571307,3.356470848367056,0.0
1.0,1.0,threshold,adversarial,100,0.020850567821449374,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
1.0,1.0,threshold,adversarial,101,0.055425613159918355,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
1.0,1.0,threshold,adversarial,102,0.02592769445776643,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
1.0,1.0,threshold,burst,100,-0.036334098629381514,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
1.0,1.0,threshold,burst,101,-0.0379493296846796,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
1.0,1.0,threshold,burst,102,-0.03055030698582533,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
1.0,1.0,threshold,ramp,100,0.24629250478229694,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
1.0,1.0,threshold,ramp,101,0.23265293758356373,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
1.0,1.0,threshold,ramp,102,0.23800450611574067,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
1.0,1.0,threshold,sawtooth,100,0.26381229356019453,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
1.0,1.0,threshold,sawtooth,101,0.3007641113752067,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
1.0,1.0,threshold,sawtooth,102,0.2648527624010054,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
1.0,1.0,linucb,adversarial,100,-0.05956517573961851,0.044444444444444446,4.404562685174381,5.412617537784214,0.17777777777777778
1.0,1.0,linucb,adversarial,101,-0.05236265196572894,0.044444444444444446,4.475765671705877,5.809213171920344,0.18518518518518517
1.0,1.0,linucb,adversarial,102,-0.019984896751145006,0.040740740740740744,4.722315165246179,4.673684060504716,0.16666666666666666
1.0,1.0,linucb,burst,100,-0.007484453355696179,0.007407407407407408,2.828907016041639,5.256020128111949,0.3111111111111111
1.0,1.0,linucb,burst,101,-0.016326932287757518,0.007407407407407408,2.760252251828163,5.2234051891575675,0.037037037037037035
1.0,1.0,linucb,burst,102,-0.024447118211705986,0.011111111111111112,2.7791415145511107,5.23652784888717,0.04814814814814815
1.0,1.0,linucb,ramp,100,0.23536536195605473,0.0,3.3453854934541973,4.870179884684522,0.040740740740740744
1.0,1.0,linucb,ramp,101,0.224635066641668,0.003703703703703704,3.3355269761559025,5.507585079726128,0.2740740740740741
1.0,1.0,linucb,ramp,102,0.20965659054677843,0.003703703703703704,3.3054799979859575,5.323084447381924,0.14444444444444443
1.0,1.0,linucb,sawtooth,100,0.27257493990412257,0.011111111111111112,3.45529288965873,5.3366828005856295,0.24444444444444444
1.0,1.0,linucb,sawtooth,101,0.2887214379160745,0.007407407407407408,3.4106672186070877,5.1637567775480075,0.06666666666666667
1.0,1.0,linucb,sawtooth,102,0.27799246697098734,0.011111111111111112,3.423415074310435,5.224381080279238,0.11481481481481481
2.0,0.0,static_safe,adversarial,100,0.30307359920752563,0.0,2.0,3.2009041157100344,0.0
2.0,0.0,static_safe,adversarial,101,0.30112182824825795,0.0,2.0,3.013786333761693,0.0
2.0,0.0,static_safe,adversarial,102,0.30174077907115293,0.0,2.0,2.9657279839046975,0.0
2.0,0.0,static_safe,burst,100,0.3142077500084346,0.0,1.9702268035342274,2.0,0.0
2.0,0.0,static_safe,burst,101,0.31214131757346136,0.0,1.9833226062358258,2.0,0.0
2.0,0.0,static_safe,burst,102,0.3132875453756044,0.0,1.9830109600958732,2.0,0.0
2.0,0.0,static_safe,ramp,100,0.28705129836742915,0.0,1.84938778204917,2.0,0.0
2.0,0.0,static_safe,ramp,101,0.2892517321738679,0.0,1.8436361776096581,2.0,0.0
2.0,0.0,static_safe,ramp,102,0.28805018147752015,0.0,1.8448302751377692,2.0,0.0
2.0,0.0,static_safe,sawtooth,100,0.3032142265227904,0.0,1.9922297255918575,2.0,0.0
2.0,0.0,static_safe,sawtooth,101,0.3064963108007106,0.0,1.9941276136904849,2.0,0.0
2.0,0.0,static_safe,sawtooth,102,0.30439157184336363,0.0,1.9980622480420578,2.0,0.0
2.0,0.0,static_equal,adversarial,100,0.41285161460668973,0.0,3.395242005285787,5.68241230099818,0.0
2.0,0.0,static_equal,adversarial,101,0.41328082758385876,0.0,3.3909151877580483,5.526508884914903,0.0
2.0,0.0,static_equal,adversarial,102,0.41499568452292557,0.0,3.381531376091246,5.510993157443726,0.0
2.0,0.0,static_equal,burst,100,0.3775373848913541,0.0,2.638148374219868,3.375821129945088,0.0
2.0,0.0,static_equal,burst,101,0.3775096802468299,0.0,2.6683406589690977,3.4143939649152855,0.0
2.0,0.0,static_equal,burst,102,0.3777720270775433,0.0,2.661359340253915,3.3925483282844473,0.0
2.0,0.0,static_equal,ramp,100,0.3948333766664478,0.0,2.9287886320373016,2.526728700100383,0.0
2.0,0.0,static_equal,ramp,101,0.3941825749943233,0.0,2.8975205928722274,2.536807776822698,0.0
2.0,0.0,static_equal,ramp,102,0.39338289264567095,0.0,2.9018801010636865,2.537603211412665,0.0
2.0,0.0,static_equal,sawtooth,100,0.4048063203118402,0.0,3.0121610446016285,3.2987672210325774,0.0
2.0,0.0,static_equal,sawtooth,101,0.405753391021296,0.0,2.9950740655246606,3.289924767956022,0.0
2.0,0.0,static_equal,sawtooth,102,0.40474294810177,0.0,3.008194130571307,3.356470848367056,0.0
2.0,0.0,threshold,adversarial,100,0.39684877896219717,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
2.0,0.0,threshold,adversarial,101,0.43421931096669064,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
2.0,0.0,threshold,adversarial,102,0.433512776851348,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
2.0,0.0,threshold,burst,100,0.3230745347903112,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
2.0,0.0,threshold,burst,101,0.32070501220077197,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
2.0,0.0,threshold,burst,102,0.32508360621716464,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
2.0,0.0,threshold,ramp,100,0.4331880581277348,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
2.0,0.0,threshold,ramp,101,0.4204631317696518,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
2.0,0.0,threshold,ramp,102,0.4337539689330656,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
2.0,0.0,threshold,sawtooth,100,0.37941136919449947,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
2.0,0.0,threshold,sawtooth,101,0.41944865764346945,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
2.0,0.0,threshold,sawtooth,102,0.37507910765336544,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
2.0,0.0,linucb,adversarial,100,0.42531099992257076,0.022222222222222223,4.405786670304103,5.453561459163421,0.07777777777777778
2.0,0.0,linucb,adversarial,101,0.35319867334196603,0.025925925925925925,3.7347560825745822,5.4952449883990795,0.13333333333333333
2.0,0.0,linucb,adversarial,102,0.3425887321710345,0.025925925925925925,3.5240283118467146,5.402541807424419,0.10740740740740741
2.0,0.0,linucb,burst,100,0.3724546064148519,0.0,2.785749798075241,5.246482740406824,0.003703703703703704
2.0,0.0,linucb,burst,101,0.34762205859554424,0.007407407407407408,2.7153985623528487,5.209670817225945,0.037037037037037035
2.0,0.0,linucb,burst,102,0.35858008225545673,0.003703703703703704,2.770632921471647,5.286946354817053,0.022222222222222223
2.0,0.0,linucb,ramp,100,0.41956745522071137,0.003703703703703704,3.3258922066466563,4.169558428272202,0.02962962962962963
2.0,0.0,linucb,ramp,101,0.43213046135532074,0.0,3.3434173408405594,4.166363792821928,0.014814814814814815
2.0,0.0,linucb,ramp,102,0.43204487727968155,0.0,3.3326752185871733,4.146134477175757,0.0
2.0,0.0,linucb,sawtooth,100,0.4120834399960367,0.007407407407407408,3.421809563548291,5.151516799192491,0.05925925925925926
2.0,0.0,linucb,sawtooth,101,0.4222132567155269,0.003703703703703704,3.3991957343175776,5.0794021689672855,0.02962962962962963
2.0,0.0,linucb,sawtooth,102,0.40888756441891466,0.007407407407407408,3.417502619282049,5.229480755017001,0.044444444444444446
2.0,0.5,static_safe,adversarial,100,-0.04299084523691879,0.0,2.0,3.2009041157100344,0.0
2.0,0.5,static_safe,adversarial,101,-0.04500706064063098,0.0,2.0,3.013786333761693,0.0
2.0,0.5,static_safe,adversarial,102,-0.05967033203995815,0.0,2.0,2.9657279839046975,0.0
2.0,0.5,static_safe,burst,100,0.09839886111954572,0.0,1.9702268035342274,2.0,0.0
2.0,0.5,static_safe,burst,101,0.09548353979568355,0.0,1.9833226062358258,2.0,0.0
2.0,0.5,static_safe,burst,102,0.0977408787089377,0.0,1.9830109600958732,2.0,0.0
2.0,0.5,static_safe,ramp,100,0.11840240947854032,0.0,1.84938778204917,2.0,0.0
2.0,0.5,static_safe,ramp,101,0.12463839884053461,0.0,1.8436361776096581,2.0,0.0
2.0,0.5,static_safe,ramp,102,0.11875462592196458,0.0,1.8448302751377692,2.0,0.0
2.0,0.5,static_safe,sawtooth,100,0.1670742265227904,0.0,1.9922297255918575,2.0,0.0
2.0,0.5,static_safe,sawtooth,101,0.17399408857848844,0.0,1.9941276136904849,2.0,0.0
2.0,0.5,static_safe,sawtooth,102,0.17033379406558585,0.0,1.9980622480420578,2.0,0.0
2.0,0.5,static_equal,adversarial,100,0.13490272571780088,0.0,3.395242005285787,5.68241230099818,0.0
